,Iteration,Fitness,FEvals,Time,State,schedule_type,schedule_init_temp,schedule_decay,schedule_min_temp,schedule_current_value,Temperature,max_iters
0,0,69.0,0,0.00023219999275170267,"[1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 2, 1, 2, 0, 2, 1, 2, 0, 0, 2, 0, 1, 2, 2, 0, 1, 1, 2, 0, 2, 1, 1, 1, 1, 2, 1, 1, 0, 0, 1, 0, 0, 1, 2, 1, 0, 2, 2, 1, 1, 1, 0, 0, 1, 0, 2, 0, 0, 1, 1, 2, 0, 0, 1, 2, 2, 1, 0, 2, 1, 2, 1, 0, 1, 1, 2, 0, 0, 2, 2, 1, 0, 2, 2, 2, 0, 0, 1, 1, 1, 0, 0, 1, 1, 2, 0, 1, 2, 2]",geometric,0.1,0.99,0.001,0.09999976663148108,0.1,1000
1,1000,8.0,1240,0.22050369999487884,"[0, 0, 2, 0, 2, 1, 0, 1, 2, 0, 1, 0, 2, 1, 0, 1, 0, 0, 1, 2, 1, 2, 0, 0, 1, 0, 0, 1, 2, 0, 2, 2, 1, 0, 1, 2, 0, 1, 1, 1, 1, 0, 0, 2, 2, 1, 1, 2, 1, 0, 1, 0, 1, 1, 1, 2, 2, 1, 0, 1, 0, 2, 0, 1, 2, 1, 2, 1, 1, 0, 0, 2, 1, 2, 2, 0, 1, 1, 1, 0, 0, 2, 0, 2, 2, 2, 2, 1, 2, 0, 1, 2, 0, 2, 0, 2, 0, 0, 2, 1]",geometric,0.1,0.99,0.001,0.09977863175750341,0.1,1000
